"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"27/02/2015","644,00","644,00","644,00","644,00","","0,70%"
"26/02/2015","639,50","639,50","639,50","639,50","","2,12%"
"25/02/2015","626,25","626,25","626,25","626,25","","0,32%"
"24/02/2015","624,25","624,25","624,25","624,25","","0,97%"
"23/02/2015","618,25","618,25","618,25","618,25","","-3,47%"
"18/02/2015","640,50","640,50","640,50","640,50","","0,47%"
"17/02/2015","637,50","637,50","637,50","637,50","","-0,97%"
"16/02/2015","643,75","643,75","643,75","643,75","","1,62%"
"13/02/2015","633,50","633,50","633,50","633,50","","0,84%"
"12/02/2015","628,25","628,25","628,25","628,25","","0,24%"
"11/02/2015","626,75","626,75","626,75","626,75","","-1,53%"
"10/02/2015","636,50","636,50","636,50","636,50","","-1,20%"
"09/02/2015","644,25","644,25","644,25","644,25","","-1,90%"
"06/02/2015","656,75","656,75","656,75","656,75","","2,06%"
"05/02/2015","643,50","643,50","643,50","643,50","","4,55%"
"04/02/2015","615,50","615,50","615,50","615,50","","3,66%"
"30/01/2015","593,75","593,75","593,75","593,75","","0,34%"
"29/01/2015","591,75","591,75","591,75","591,75","","-3,62%"
"28/01/2015","614,00","614,00","614,00","614,00","","0,95%"
"27/01/2015","608,25","608,25","608,25","608,25","","0,08%"
"26/01/2015","607,75","607,75","607,75","607,75","","-3,26%"
"23/01/2015","628,25","628,25","628,25","628,25","","-0,44%"
"22/01/2015","631,00","631,00","631,00","631,00","","-0,43%"
"21/01/2015","633,75","633,75","633,75","633,75","","-2,16%"
"20/01/2015","647,75","647,75","647,75","647,75","","-1,22%"
"19/01/2015","655,75","655,75","655,75","655,75","","-0,57%"
"16/01/2015","659,50","659,50","659,50","659,50","","-0,38%"
"15/01/2015","662,00","662,00","662,00","662,00","","0,80%"
"14/01/2015","656,75","656,75","656,75","656,75","","-0,64%"
"13/01/2015","661,00","661,00","661,00","661,00","","-0,71%"
"12/01/2015","665,75","665,75","665,75","665,75","","0,53%"
"09/01/2015","662,25","662,25","662,25","662,25","","-0,93%"
"08/01/2015","668,50","668,50","668,50","668,50","","1,91%"
"07/01/2015","656,00","656,00","656,00","656,00","","1,04%"
"06/01/2015","649,25","649,25","649,25","649,25","","-0,15%"
"05/01/2015","650,25","650,25","650,25","650,25","","-1,25%"
"02/01/2015","658,50","658,50","658,50","658,50","","0,50%"
"31/12/2014","655,25","655,25","655,25","655,25","","-0,30%"
"30/12/2014","657,25","657,25","657,25","657,25","","0,00%"
"29/12/2014","657,25","657,25","657,25","657,25","","1,94%"
"26/12/2014","644,75","644,75","644,75","644,75","","1,70%"
"24/12/2014","634,00","634,00","634,00","634,00","","0,36%"
"23/12/2014","631,75","631,75","631,75","631,75","","1,45%"
"22/12/2014","622,75","622,75","622,75","622,75","","0,24%"
"19/12/2014","621,25","621,25","621,25","621,25","","0,28%"
"18/12/2014","619,50","619,50","619,50","619,50","","1,72%"
"17/12/2014","609,00","609,00","609,00","609,00","","0,54%"
"16/12/2014","605,75","605,75","605,75","605,75","","-1,54%"
"15/12/2014","615,25","615,25","615,25","615,25","","-0,16%"
"12/12/2014","616,25","616,25","616,25","616,25","","-1,12%"
"11/12/2014","623,25","623,25","623,25","623,25","","1,30%"
"10/12/2014","615,25","615,25","615,25","615,25","","1,69%"
"09/12/2014","605,00","605,00","605,00","605,00","","-1,55%"
"08/12/2014","614,50","614,50","614,50","614,50","","-0,08%"
"05/12/2014","615,00","615,00","615,00","615,00","","-1,28%"
"04/12/2014","623,00","623,00","623,00","623,00","","-0,68%"
"03/12/2014","627,25","627,25","627,25","627,25","","0,84%"
"02/12/2014","622,00","622,00","622,00","622,00","","1,72%"
"01/12/2014","611,50","611,50","611,50","611,50","","-3,66%"
"28/11/2014","634,75","634,75","634,75","634,75","","-1,89%"
"27/11/2014","647,00","647,00","647,00","647,00","","-1,67%"
"26/11/2014","658,00","658,00","658,00","658,00","","0,27%"
"25/11/2014","656,25","656,25","656,25","656,25","","0,23%"
"24/11/2014","654,75","654,75","654,75","654,75","","-0,80%"
"21/11/2014","660,00","660,00","660,00","660,00","","0,42%"
"20/11/2014","657,25","657,25","657,25","657,25","","-1,13%"
"19/11/2014","664,75","664,75","664,75","664,75","","0,00%"
"18/11/2014","664,75","664,75","664,75","664,75","","0,76%"
"17/11/2014","659,75","659,75","659,75","659,75","","-0,19%"
"14/11/2014","661,00","661,00","661,00","661,00","","0,72%"
"13/11/2014","656,25","656,25","656,25","656,25","","-1,13%"
"12/11/2014","663,75","663,75","663,75","663,75","","-0,60%"
"11/11/2014","667,75","667,75","667,75","667,75","","0,83%"
"10/11/2014","662,25","662,25","662,25","662,25","","1,07%"
"07/11/2014","655,25","655,25","655,25","655,25","","-1,47%"
"06/11/2014","665,00","665,00","665,00","665,00","","-0,15%"
"05/11/2014","666,00","666,00","666,00","666,00","","-2,95%"
"04/11/2014","686,25","686,25","686,25","686,25","","-1,65%"
"03/11/2014","697,75","697,75","697,75","697,75","","0,00%"
"31/10/2014","697,75","697,75","697,75","697,75","","0,83%"
"30/10/2014","692,00","692,00","692,00","692,00","","0,18%"
"29/10/2014","690,75","690,75","690,75","690,75","","1,81%"
"28/10/2014","678,50","678,50","678,50","678,50","","1,61%"
"27/10/2014","667,75","667,75","667,75","667,75","","-0,45%"
"24/10/2014","670,75","670,75","670,75","670,75","","0,52%"
"23/10/2014","667,25","667,25","667,25","667,25","","0,83%"
"21/10/2014","661,75","661,75","661,75","661,75","","0,88%"
"20/10/2014","656,00","656,00","656,00","656,00","","-0,79%"
"17/10/2014","661,25","661,25","661,25","661,25","","1,69%"
"16/10/2014","650,25","650,25","650,25","650,25","","-3,52%"
"15/10/2014","674,00","674,00","674,00","674,00","","0,41%"
"14/10/2014","671,25","671,25","671,25","671,25","","0,11%"
"13/10/2014","670,50","670,50","670,50","670,50","","-1,14%"
"10/10/2014","678,25","678,25","678,25","678,25","","-1,09%"
"09/10/2014","685,75","685,75","685,75","685,75","","1,07%"
"08/10/2014","678,50","678,50","678,50","678,50","","0,44%"
"07/10/2014","675,50","675,50","675,50","675,50","","0,63%"
"03/10/2014","671,25","671,25","671,25","671,25","","0,75%"
"02/10/2014","666,25","666,25","666,25","666,25","","-1,33%"
"01/10/2014","675,25","675,25","675,25","675,25","","-0,74%"
"30/09/2014","680,25","680,25","680,25","680,25","","1,30%"
"29/09/2014","671,50","671,50","671,50","671,50","","0,00%"
"26/09/2014","671,50","671,50","671,50","671,50","","-0,89%"
"25/09/2014","677,50","677,50","677,50","677,50","","0,93%"
"24/09/2014","671,25","671,25","671,25","671,25","","1,21%"
"23/09/2014","663,25","663,25","663,25","663,25","","1,38%"
"22/09/2014","654,25","654,25","654,25","654,25","","-0,95%"
"19/09/2014","660,50","660,50","660,50","660,50","","-1,75%"
"18/09/2014","672,25","672,25","672,25","672,25","","0,34%"
"17/09/2014","670,00","670,00","670,00","670,00","","2,37%"
"15/09/2014","654,50","654,50","654,50","654,50","","-1,50%"
"12/09/2014","664,50","664,50","664,50","664,50","","1,53%"
"11/09/2014","654,50","654,50","654,50","654,50","","2,27%"
"10/09/2014","640,00","640,00","640,00","640,00","","-0,31%"
"09/09/2014","642,00","642,00","642,00","642,00","","-0,81%"
"08/09/2014","647,25","647,25","647,25","647,25","","0,94%"
"05/09/2014","641,25","641,25","641,25","641,25","","0,12%"
"04/09/2014","640,50","640,50","640,50","640,50","","2,73%"
"03/09/2014","623,50","623,50","623,50","623,50","","0,89%"
"02/09/2014","618,00","618,00","618,00","618,00","","0,57%"
"29/08/2014","614,50","614,50","614,50","614,50","","-2,46%"
"28/08/2014","630,00","630,00","630,00","630,00","","-0,67%"
"27/08/2014","634,25","634,25","634,25","634,25","","-1,51%"
"26/08/2014","644,00","644,00","644,00","644,00","","-0,62%"
"25/08/2014","648,00","648,00","648,00","648,00","","1,33%"
"22/08/2014","639,50","639,50","639,50","639,50","","-1,31%"
"21/08/2014","648,00","648,00","648,00","648,00","","-0,12%"
"20/08/2014","648,75","648,75","648,75","648,75","","-1,26%"
"19/08/2014","657,00","657,00","657,00","657,00","","-1,20%"
"18/08/2014","665,00","665,00","665,00","665,00","","-3,69%"
